Timestamp (GMT+7),DO Value,DO Temperature,EC Value (us/cm),EC Temperature,Battery Voltage
2025-01-15 15:39:06+07:00,0.0,0.0,0,28.0,7.8458
2025-01-15 15:56:54+07:00,0.0,0.0,0,29.0,7.8185
2025-01-15 16:57:11+07:00,0.0,0.0,0,28.0,7.8416
2025-01-15 17:57:43+07:00,0.0,0.0,0,28.0,7.8227
2025-01-15 18:58:15+07:00,0.0,0.0,0,27.0,7.8185
2025-01-15 19:58:46+07:00,0.0,0.0,0,27.0,7.8122
2025-01-15 20:59:17+07:00,0.0,0.0,0,27.0,7.8143
2025-01-15 21:59:50+07:00,0.0,0.0,0,28.0,7.7933
2025-01-16 00:01:06+07:00,0.0,0.0,0,27.0,7.7912
2025-01-16 01:01:39+07:00,0.0,0.0,0,27.0,7.7891
2025-01-16 02:02:08+07:00,0.0,0.0,0,27.0,7.7828
2025-01-16 03:02:39+07:00,0.0,0.0,0,27.0,7.7849
2025-01-16 04:03:12+07:00,0.0,0.0,0,27.0,7.7786
2025-01-16 05:03:45+07:00,0.0,0.0,0,26.0,7.7597
2025-01-16 06:04:18+07:00,0.0,0.0,0,25.0,7.7492
2025-01-16 07:04:49+07:00,0.0,0.0,0,26.0,7.7555
2025-01-16 08:05:22+07:00,0.0,0.0,0,27.0,7.7513
2025-01-16 09:05:59+07:00,0.0,0.0,0,27.0,7.7513
2025-01-16 10:06:33+07:00,0.0,0.0,0,28.0,7.7492
2025-01-16 10:50:15+07:00,0.0,0.0,0,31.0,7.7471
2025-01-16 11:00:47+07:00,0.0,0.0,330,28.0,7.7471
2025-01-16 11:11:21+07:00,0.0,0.0,310,27.0,7.7492
2025-01-16 11:21:55+07:00,0.0,0.0,310,27.0,7.7471
2025-01-16 11:32:29+07:00,0.0,0.0,320,27.0,7.7429
2025-01-16 11:43:02+07:00,0.0,0.0,320,27.0,7.745
2025-01-16 11:53:36+07:00,0.0,0.0,320,27.0,7.745
2025-01-16 12:05:00+07:00,0.0,0.0,320,27.0,8.1482
2025-01-16 12:15:31+07:00,0.0,0.0,320,27.0,8.2532
2025-01-16 12:26:06+07:00,0.0,0.0,320,27.0,7.808
2025-01-16 12:36:40+07:00,0.0,0.0,320,27.0,7.8206
2025-01-16 12:47:13+07:00,0.0,0.0,320,27.0,7.8227
2025-01-16 12:57:47+07:00,0.0,0.0,320,27.0,7.8101
2025-01-16 13:08:26+07:00,0.0,0.0,0,-9999.0,7.8143
2025-01-16 13:19:05+07:00,0.0,0.0,0,-9999.0,7.8206
2025-01-16 13:29:45+07:00,0.0,0.0,0,-9999.0,7.8227
2025-01-16 13:40:24+07:00,0.0,0.0,0,-9999.0,7.8248
2025-01-16 13:51:02+07:00,0.0,0.0,0,-9999.0,7.8248
2025-01-16 14:01:41+07:00,0.0,0.0,0,-9999.0,7.8248
2025-01-16 14:12:20+07:00,0.0,0.0,0,-9999.0,7.8269
2025-01-16 14:22:59+07:00,0.0,0.0,0,-9999.0,7.8416
2025-01-16 14:33:39+07:00,0.0,0.0,0,-9999.0,7.8479
2025-01-16 14:44:17+07:00,0.0,0.0,0,-9999.0,7.8479
2025-01-16 14:54:56+07:00,0.0,0.0,0,-9999.0,7.8437
2025-01-16 15:05:36+07:00,0.0,0.0,0,-9999.0,7.8521
2025-01-16 15:16:15+07:00,0.0,0.0,0,-9999.0,7.8563
2025-01-16 15:26:55+07:00,0.0,0.0,0,-9999.0,7.85
2025-01-16 15:37:34+07:00,0.0,0.0,0,-9999.0,7.8521
2025-01-16 15:48:13+07:00,0.0,0.0,0,-9999.0,7.8773
2025-01-16 15:58:46+07:00,0.0,0.0,330,27.0,7.8563
2025-01-16 16:09:20+07:00,0.0,0.0,330,27.0,7.8521
2025-01-16 16:19:53+07:00,0.0,0.0,330,27.0,7.8416
2025-01-16 16:41:58+07:00,0.0,0.0,330,27.0,7.8269
2025-01-16 16:52:31+07:00,0.0,0.0,330,27.0,7.8269
2025-01-16 17:14:36+07:00,0.0,0.0,330,27.0,7.8437
2025-01-16 17:25:10+07:00,0.0,0.0,330,27.0,7.8269
2025-01-16 17:35:44+07:00,0.0,0.0,330,27.0,7.8185
2025-01-16 17:46:17+07:00,0.0,0.0,330,27.0,7.8206
2025-01-16 17:56:50+07:00,0.0,0.0,330,27.0,7.8185
2025-01-16 18:18:55+07:00,0.0,0.0,330,27.0,7.8101
2025-01-16 18:29:28+07:00,0.0,0.0,330,27.0,7.8227
2025-01-16 18:40:01+07:00,0.0,0.0,330,27.0,7.787
2025-01-16 18:50:34+07:00,0.0,0.0,330,27.0,7.8206
2025-01-16 19:01:08+07:00,0.0,0.0,330,27.0,7.8143
2025-01-16 19:11:44+07:00,0.0,0.0,330,27.0,7.8206
2025-01-16 19:22:18+07:00,0.0,0.0,330,27.0,7.8185
2025-01-16 19:32:52+07:00,0.0,0.0,330,27.0,7.8164
2025-01-16 19:43:26+07:00,0.0,0.0,330,27.0,7.8143
2025-01-16 20:17:09+07:00,0.0,0.0,310,27.0,7.8101
2025-01-16 20:27:42+07:00,0.0,0.0,310,27.0,7.7891
2025-01-16 20:38:15+07:00,0.0,0.0,300,27.0,7.7891
2025-01-16 20:48:48+07:00,0.0,0.0,300,27.0,7.7807
2025-01-16 21:22:24+07:00,0.0,0.0,290,27.0,7.7828
2025-01-16 21:32:58+07:00,0.0,0.0,300,27.0,7.7807
2025-01-16 21:43:31+07:00,0.0,0.0,290,27.0,7.7828
2025-01-16 21:54:04+07:00,0.0,0.0,300,27.0,7.7807
2025-01-16 22:04:37+07:00,0.0,0.0,300,27.0,7.7786
2025-01-16 22:15:10+07:00,0.0,0.0,300,27.0,7.7786
2025-01-16 22:25:44+07:00,0.0,0.0,300,27.0,7.7786
2025-01-16 22:36:17+07:00,0.0,0.0,310,27.0,7.7786
2025-01-16 22:46:51+07:00,0.0,0.0,310,27.0,7.7744
2025-01-16 22:57:25+07:00,0.0,0.0,310,27.0,7.7765
2025-01-16 23:07:58+07:00,0.0,0.0,310,27.0,7.7765
2025-01-16 23:18:32+07:00,0.0,0.0,310,27.0,7.7744
2025-01-16 23:29:05+07:00,0.0,0.0,310,27.0,7.7723
2025-01-16 23:39:39+07:00,0.0,0.0,310,27.0,7.7555
2025-01-16 23:50:13+07:00,0.0,0.0,310,27.0,7.7555
2025-01-17 00:00:46+07:00,0.0,0.0,310,27.0,7.7576
2025-01-17 00:11:20+07:00,0.0,0.0,310,27.0,7.7555
2025-01-17 00:21:54+07:00,0.0,0.0,300,27.0,7.7534
2025-01-17 00:32:27+07:00,0.0,0.0,290,27.0,7.7492
2025-01-17 00:43:00+07:00,0.0,0.0,290,27.0,7.7534
2025-01-17 00:53:33+07:00,0.0,0.0,290,27.0,7.7513
2025-01-17 01:04:06+07:00,0.0,0.0,290,27.0,7.7513
2025-01-17 01:14:40+07:00,0.0,0.0,290,27.0,7.7492
2025-01-17 01:25:14+07:00,0.0,0.0,300,27.0,7.7471
2025-01-17 01:35:48+07:00,0.0,0.0,300,27.0,7.7471
2025-01-17 01:46:21+07:00,0.0,0.0,300,27.0,7.7471
2025-01-17 01:56:55+07:00,0.0,0.0,300,27.0,7.7429
2025-01-17 02:07:29+07:00,0.0,0.0,300,27.0,7.745
2025-01-17 02:18:03+07:00,0.0,0.0,290,27.0,7.7429
2025-01-17 02:28:37+07:00,0.0,0.0,290,27.0,7.745
2025-01-17 02:39:10+07:00,0.0,0.0,290,27.0,7.7429
2025-01-17 02:49:43+07:00,0.0,0.0,280,27.0,7.7408
2025-01-17 03:00:17+07:00,0.0,0.0,280,27.0,7.7408
2025-01-17 03:10:50+07:00,0.0,0.0,280,27.0,7.7408
2025-01-17 03:21:23+07:00,0.0,0.0,280,27.0,7.7198
2025-01-17 03:31:56+07:00,0.0,0.0,280,27.0,7.7219
2025-01-17 03:42:30+07:00,0.0,0.0,280,27.0,7.7198
2025-01-17 03:53:04+07:00,0.0,0.0,290,27.0,7.7198
2025-01-17 04:03:37+07:00,0.0,0.0,290,27.0,7.7198
2025-01-17 04:14:11+07:00,0.0,0.0,290,27.0,7.7198
2025-01-17 04:24:45+07:00,0.0,0.0,290,27.0,7.7177
2025-01-17 04:35:18+07:00,0.0,0.0,290,27.0,7.7135
2025-01-17 04:45:51+07:00,0.0,0.0,290,27.0,7.7135
2025-01-17 04:56:25+07:00,0.0,0.0,290,27.0,7.7135
2025-01-17 05:06:59+07:00,0.0,0.0,290,27.0,7.7156
2025-01-17 05:17:32+07:00,0.0,0.0,290,27.0,7.7114
2025-01-17 05:28:05+07:00,0.0,0.0,290,27.0,7.7093
2025-01-17 05:38:39+07:00,0.0,0.0,300,27.0,7.7114
2025-01-17 05:49:12+07:00,0.0,0.0,300,27.0,7.7093
2025-01-17 05:59:46+07:00,0.0,0.0,300,27.0,7.7093
2025-01-17 06:10:19+07:00,0.0,0.0,300,27.0,7.7114
2025-01-17 06:20:53+07:00,0.0,0.0,300,27.0,7.6904
2025-01-17 06:31:27+07:00,0.0,0.0,300,27.0,7.7072
2025-01-17 06:42:00+07:00,0.0,0.0,300,27.0,7.8164
2025-01-17 06:52:33+07:00,0.0,0.0,300,27.0,7.8794
2025-01-17 07:03:07+07:00,0.0,0.0,300,27.0,7.9508
2025-01-17 07:13:40+07:00,0.0,0.0,300,27.0,8.0117
2025-01-17 07:24:13+07:00,0.0,0.0,310,27.0,8.0453
2025-01-17 07:34:47+07:00,0.0,0.0,300,27.0,8.0873
2025-01-17 07:45:21+07:00,0.0,0.0,310,27.0,8.1209
2025-01-17 07:55:54+07:00,0.0,0.0,320,27.0,8.1566
2025-01-17 08:06:27+07:00,0.0,0.0,330,27.0,8.1881
2025-01-17 08:17:01+07:00,0.0,0.0,330,26.0,8.2532
2025-01-17 08:27:35+07:00,0.0,0.0,330,26.0,8.3141
2025-01-17 08:38:09+07:00,0.0,0.0,260,27.0,8.3582
2025-01-17 08:48:43+07:00,0.0,0.0,340,27.0,8.3813
2025-01-17 08:59:16+07:00,0.0,0.0,340,27.0,8.3813
2025-01-17 09:09:50+07:00,0.0,0.0,340,27.0,8.0873
2025-01-17 09:20:24+07:00,0.0,0.0,340,27.0,8.0873
2025-01-17 09:30:57+07:00,0.0,0.0,330,27.0,8.0852
2025-01-17 09:41:31+07:00,0.0,0.0,330,27.0,8.081
2025-01-17 09:52:05+07:00,0.0,0.0,320,27.0,8.081
2025-01-17 10:02:38+07:00,0.0,0.0,320,27.0,8.0789
2025-01-17 10:13:12+07:00,0.0,0.0,310,27.0,8.0789
2025-01-17 10:23:45+07:00,0.0,0.0,310,27.0,8.06
2025-01-17 10:34:19+07:00,0.0,0.0,310,27.0,8.06
2025-01-17 10:44:52+07:00,0.0,0.0,300,27.0,8.0768
2025-01-17 10:55:26+07:00,0.0,0.0,300,27.0,8.06
2025-01-17 11:06:00+07:00,0.0,0.0,300,27.0,8.0579
2025-01-17 11:16:34+07:00,0.0,0.0,300,27.0,8.0579
2025-01-17 11:27:09+07:00,0.0,0.0,300,27.0,8.0495
2025-01-17 11:37:42+07:00,0.0,0.0,300,27.0,8.0579
2025-01-17 11:48:16+07:00,0.0,0.0,300,27.0,8.0579
2025-01-17 11:58:50+07:00,0.0,0.0,310,27.0,8.0537
2025-01-17 12:09:24+07:00,0.0,0.0,300,27.0,8.06
2025-01-17 12:19:58+07:00,0.0,0.0,300,27.0,8.0516
2025-01-17 12:30:32+07:00,0.0,0.0,300,27.0,8.0558
2025-01-17 12:41:05+07:00,0.0,0.0,300,27.0,8.0516
2025-01-17 12:51:39+07:00,0.0,0.0,300,27.0,8.0516
2025-01-17 13:02:13+07:00,0.0,0.0,300,27.0,8.0516
2025-01-17 13:12:46+07:00,0.0,0.0,300,27.0,8.0516
2025-01-17 13:23:19+07:00,0.0,0.0,300,27.0,8.0516
2025-01-17 13:33:53+07:00,0.0,0.0,300,27.0,8.0495
2025-01-17 13:55:58+07:00,0.0,0.0,180,27.0,8.1146
2025-01-17 14:06:31+07:00,0.0,0.0,180,27.0,8.1209
2025-01-17 14:17:06+07:00,0.0,0.0,190,27.0,8.1251
2025-01-17 14:27:40+07:00,0.0,0.0,290,27.0,8.1146
2025-01-17 14:38:14+07:00,0.0,0.0,300,27.0,8.1188
2025-01-17 14:48:47+07:00,0.0,0.0,300,27.0,8.1209
2025-01-17 14:59:21+07:00,0.0,0.0,300,27.0,8.1251
2025-01-17 15:09:55+07:00,0.0,0.0,300,27.0,8.1587
2025-01-17 15:20:40+07:00,0.0,0.0,300,27.0,8.1797
2025-01-17 15:31:14+07:00,0.0,0.0,300,27.0,8.1839
2025-01-17 15:42:11+07:00,0.0,0.0,300,27.0,8.1881
2025-01-17 15:52:44+07:00,0.0,0.0,300,27.0,8.1881
2025-01-17 16:03:17+07:00,0.0,0.0,290,27.0,8.1839
2025-01-17 16:13:51+07:00,0.0,0.0,290,27.0,8.1839
2025-01-17 16:24:24+07:00,0.0,0.0,290,27.0,8.1818
2025-01-17 16:34:57+07:00,0.0,0.0,290,27.0,8.1797
2025-01-17 16:45:31+07:00,0.0,0.0,290,27.0,8.1629
2025-01-17 16:56:04+07:00,0.0,0.0,300,27.0,8.1566
2025-01-17 17:06:37+07:00,0.0,0.0,300,27.0,8.1545
2025-01-17 17:28:42+07:00,0.0,0.0,300,27.0,8.1209
2025-01-17 17:39:16+07:00,0.0,0.0,300,27.0,8.1209
2025-01-17 18:12:52+07:00,0.0,0.0,300,27.0,8.0957
2025-01-17 18:24:11+07:00,0.0,0.0,300,27.0,8.1104
2025-01-17 18:34:45+07:00,0.0,0.0,300,27.0,8.0936
2025-01-17 18:56:50+07:00,0.0,0.0,300,27.0,8.1167
2025-01-17 19:07:24+07:00,0.0,0.0,300,27.0,8.1167
2025-01-17 19:29:29+07:00,0.0,0.0,300,27.0,8.1209
2025-01-17 20:03:05+07:00,0.0,0.0,300,27.0,8.1146
2025-01-17 20:13:39+07:00,0.0,0.0,300,27.0,8.0915
2025-01-17 20:24:13+07:00,0.0,0.0,300,27.0,8.0894
2025-01-17 20:46:20+07:00,0.0,0.0,300,27.0,8.0873
2025-01-17 21:08:29+07:00,0.0,0.0,300,27.0,8.081
2025-01-17 21:30:35+07:00,0.0,0.0,300,27.0,8.0789
2025-01-17 21:41:08+07:00,0.0,0.0,300,27.0,8.0789
2025-01-17 21:51:42+07:00,0.0,0.0,300,27.0,8.0621
2025-01-17 22:02:16+07:00,0.0,0.0,300,27.0,8.0768
2025-01-17 22:12:50+07:00,0.0,0.0,300,27.0,8.0621
2025-01-17 22:23:24+07:00,0.0,0.0,300,27.0,8.0789
2025-01-17 22:33:58+07:00,0.0,0.0,300,27.0,8.0579
2025-01-17 22:44:31+07:00,0.0,0.0,300,27.0,8.0558
2025-01-17 22:55:05+07:00,0.0,0.0,300,27.0,8.0558
2025-01-17 23:05:38+07:00,0.0,0.0,300,27.0,8.0495
2025-01-17 23:16:12+07:00,0.0,0.0,300,27.0,8.0537
2025-01-17 23:26:46+07:00,0.0,0.0,300,27.0,8.0537
2025-01-17 23:37:19+07:00,0.0,0.0,300,27.0,8.0747
2025-01-17 23:47:52+07:00,0.0,0.0,300,27.0,8.0558
2025-01-17 23:58:25+07:00,0.0,0.0,300,27.0,8.0495
2025-01-18 00:08:59+07:00,0.0,0.0,300,27.0,8.0579
2025-01-18 00:19:33+07:00,0.0,0.0,300,27.0,8.0537
2025-01-18 00:30:07+07:00,0.0,0.0,300,27.0,8.0516
2025-01-18 00:40:40+07:00,0.0,0.0,300,27.0,8.0474
2025-01-18 00:51:13+07:00,0.0,0.0,300,27.0,8.0495
2025-01-18 01:01:46+07:00,0.0,0.0,300,27.0,8.0453
2025-01-18 01:12:20+07:00,0.0,0.0,300,27.0,8.0285
2025-01-18 01:22:54+07:00,0.0,0.0,300,27.0,8.0474
2025-01-18 01:33:28+07:00,0.0,0.0,300,27.0,8.0285
2025-01-18 01:44:01+07:00,0.0,0.0,300,27.0,8.0285
2025-01-18 01:54:34+07:00,0.0,0.0,300,27.0,8.0243
2025-01-18 02:05:08+07:00,0.0,0.0,300,27.0,8.0285
2025-01-18 02:15:41+07:00,0.0,0.0,300,27.0,8.0432
2025-01-18 02:26:15+07:00,0.0,0.0,300,27.0,8.0243
2025-01-18 02:36:48+07:00,0.0,0.0,300,27.0,8.0243
2025-01-18 02:47:22+07:00,0.0,0.0,300,27.0,8.018
2025-01-18 02:57:55+07:00,0.0,0.0,300,27.0,8.0243
2025-01-18 03:08:29+07:00,0.0,0.0,300,27.0,8.0222
2025-01-18 03:19:02+07:00,0.0,0.0,300,27.0,8.0222
2025-01-18 03:29:35+07:00,0.0,0.0,300,27.0,8.0222
2025-01-18 03:40:09+07:00,0.0,0.0,300,27.0,8.0222
2025-01-18 03:50:43+07:00,0.0,0.0,300,27.0,8.0159
2025-01-18 04:01:17+07:00,0.0,0.0,300,27.0,8.0222
2025-01-18 04:11:50+07:00,0.0,0.0,300,27.0,8.0201
2025-01-18 04:22:23+07:00,0.0,0.0,300,27.0,8.0159
2025-01-18 04:32:57+07:00,0.0,0.0,300,27.0,8.0201
2025-01-18 04:43:30+07:00,0.0,0.0,300,27.0,8.0138
2025-01-18 04:54:04+07:00,0.0,0.0,300,27.0,8.0159
2025-01-18 05:04:38+07:00,0.0,0.0,290,27.0,8.018
2025-01-18 05:15:11+07:00,0.0,0.0,290,27.0,8.0159
2025-01-18 05:25:45+07:00,0.0,0.0,290,27.0,8.018
2025-01-18 05:36:18+07:00,0.0,0.0,290,27.0,8.0159
2025-01-18 05:46:52+07:00,0.0,0.0,290,27.0,8.0138
2025-01-18 05:57:25+07:00,0.0,0.0,280,27.0,8.0138
2025-01-18 06:07:59+07:00,0.0,0.0,280,27.0,7.9928
2025-01-18 06:18:32+07:00,0.0,0.0,280,27.0,8.0159
2025-01-18 06:29:05+07:00,0.0,0.0,280,27.0,8.0159
2025-01-18 06:39:38+07:00,0.0,0.0,280,27.0,8.0432
2025-01-18 06:50:12+07:00,0.0,0.0,280,27.0,8.1272
2025-01-18 07:00:45+07:00,0.0,0.0,280,27.0,8.1251
2025-01-18 07:11:19+07:00,0.0,0.0,280,27.0,8.1965
2025-01-18 07:21:54+07:00,0.0,0.0,280,27.0,8.2868
2025-01-18 07:32:27+07:00,0.0,0.0,270,27.0,8.3498
2025-01-18 07:43:01+07:00,0.0,0.0,280,27.0,8.1293
2025-01-18 07:53:34+07:00,0.0,0.0,280,27.0,8.1209
2025-01-18 08:04:07+07:00,0.0,0.0,280,27.0,8.1251
2025-01-18 08:14:40+07:00,0.0,0.0,280,27.0,8.123
2025-01-18 08:25:14+07:00,0.0,0.0,280,27.0,8.0873
2025-01-18 08:35:47+07:00,0.0,0.0,280,27.0,8.1251
2025-01-18 08:46:21+07:00,0.0,0.0,280,27.0,8.1251
2025-01-18 08:56:54+07:00,0.0,0.0,290,27.0,8.1251
2025-01-18 09:07:27+07:00,0.0,0.0,290,27.0,8.1167
2025-01-18 09:18:00+07:00,0.0,0.0,290,27.0,8.123
2025-01-18 09:28:34+07:00,0.0,0.0,290,27.0,8.123
2025-01-18 09:39:07+07:00,0.0,0.0,290,27.0,8.1209
2025-01-18 09:49:40+07:00,0.0,0.0,290,27.0,8.1209
2025-01-18 10:00:14+07:00,0.0,0.0,300,27.0,8.1188
2025-01-18 10:10:47+07:00,0.0,0.0,290,27.0,8.1146
2025-01-18 10:21:21+07:00,0.0,0.0,290,27.0,8.1146
2025-01-18 10:31:54+07:00,0.0,0.0,290,27.0,8.1146
2025-01-18 10:42:28+07:00,0.0,0.0,290,27.0,8.1125
2025-01-18 10:53:01+07:00,0.0,0.0,290,27.0,8.1104
2025-01-18 11:03:35+07:00,0.0,0.0,290,27.0,8.1125
2025-01-18 11:14:08+07:00,0.0,0.0,290,27.0,8.0936
2025-01-18 11:24:41+07:00,0.0,0.0,290,27.0,8.0915
2025-01-18 11:35:14+07:00,0.0,0.0,290,27.0,8.0915
2025-01-18 11:45:48+07:00,0.0,0.0,290,27.0,8.1125
2025-01-18 11:56:22+07:00,0.0,0.0,290,27.0,8.1104
2025-01-18 12:06:55+07:00,0.0,0.0,290,27.0,8.0915
2025-01-18 12:17:29+07:00,0.0,0.0,290,27.0,8.0873
2025-01-18 12:28:03+07:00,0.0,0.0,290,27.0,8.0873
2025-01-18 12:38:36+07:00,0.0,0.0,290,27.0,8.0873
2025-01-18 12:49:10+07:00,0.0,0.0,290,27.0,8.0852
2025-01-18 12:59:44+07:00,0.0,0.0,290,27.0,8.0873
2025-01-18 13:10:18+07:00,0.0,0.0,290,27.0,8.0873
2025-01-18 13:20:51+07:00,0.0,0.0,290,27.0,8.0873
2025-01-18 13:31:24+07:00,0.0,0.0,290,27.0,8.0831
2025-01-18 13:41:58+07:00,0.0,0.0,290,27.0,8.0852
2025-01-18 13:52:31+07:00,0.0,0.0,290,27.0,8.0852
2025-01-18 14:03:04+07:00,0.0,0.0,290,27.0,8.0831
2025-01-18 14:13:38+07:00,0.0,0.0,290,27.0,8.0831
2025-01-18 14:24:12+07:00,0.0,0.0,290,27.0,8.081
2025-01-18 14:34:45+07:00,0.0,0.0,290,27.0,8.081
2025-01-18 14:45:19+07:00,0.0,0.0,290,27.0,8.0789
2025-01-18 14:55:52+07:00,0.0,0.0,290,27.0,8.0579
2025-01-18 15:06:26+07:00,0.0,0.0,290,27.0,8.081
2025-01-18 15:16:59+07:00,0.0,0.0,290,27.0,8.0789
2025-01-18 15:27:33+07:00,0.0,0.0,290,27.0,8.0621
2025-01-18 15:38:06+07:00,0.0,0.0,290,27.0,8.081
2025-01-18 15:48:39+07:00,0.0,0.0,290,27.0,8.06
2025-01-18 15:59:13+07:00,0.0,0.0,290,27.0,8.0789
2025-01-18 16:09:46+07:00,0.0,0.0,290,27.0,8.0726
2025-01-18 16:20:20+07:00,0.0,0.0,290,27.0,8.06
2025-01-18 16:30:54+07:00,0.0,0.0,290,27.0,8.0516
2025-01-18 16:41:27+07:00,0.0,0.0,290,27.0,8.0579
2025-01-18 16:52:02+07:00,0.0,0.0,290,27.0,8.0768
2025-01-18 17:02:35+07:00,0.0,0.0,290,27.0,8.0558
2025-01-18 17:13:10+07:00,0.0,0.0,290,27.0,8.0516
2025-01-18 17:23:43+07:00,0.0,0.0,290,27.0,8.0495
2025-01-18 17:34:17+07:00,0.0,0.0,290,27.0,8.0537
2025-01-18 17:44:50+07:00,0.0,0.0,290,27.0,8.0579
2025-01-18 17:55:24+07:00,0.0,0.0,290,27.0,8.0537
2025-01-18 18:05:57+07:00,0.0,0.0,290,27.0,8.0537
2025-01-18 18:16:31+07:00,0.0,0.0,290,27.0,8.0495
2025-01-18 18:27:04+07:00,0.0,0.0,290,27.0,8.0474
2025-01-18 18:37:37+07:00,0.0,0.0,290,27.0,8.0495
2025-01-18 18:48:11+07:00,0.0,0.0,290,27.0,8.0516
2025-01-18 18:58:44+07:00,0.0,0.0,290,27.0,8.0453
2025-01-18 19:09:18+07:00,0.0,0.0,290,27.0,8.0432
2025-01-18 19:19:51+07:00,0.0,0.0,290,27.0,8.0432
2025-01-18 19:30:24+07:00,0.0,0.0,290,27.0,8.0432
2025-01-18 19:40:58+07:00,0.0,0.0,290,27.0,8.0264
2025-01-18 19:51:31+07:00,0.0,0.0,290,27.0,8.0264
2025-01-18 20:02:05+07:00,0.0,0.0,290,27.0,8.0243
2025-01-18 20:12:38+07:00,0.0,0.0,290,27.0,8.0285
2025-01-18 20:23:11+07:00,0.0,0.0,290,27.0,8.0243
2025-01-18 20:33:48+07:00,0.0,0.0,290,27.0,8.0222
2025-01-18 20:44:22+07:00,0.0,0.0,290,27.0,8.0222
2025-01-18 20:54:55+07:00,0.0,0.0,290,27.0,8.0222
2025-01-18 21:05:29+07:00,0.0,0.0,290,27.0,8.018
2025-01-18 21:16:02+07:00,0.0,0.0,290,27.0,8.0222
2025-01-18 21:26:35+07:00,0.0,0.0,290,27.0,8.0222
2025-01-18 21:37:09+07:00,0.0,0.0,290,27.0,8.0159
2025-01-18 21:47:43+07:00,0.0,0.0,290,27.0,8.0138
2025-01-18 21:58:16+07:00,0.0,0.0,290,27.0,8.018
2025-01-18 22:08:50+07:00,0.0,0.0,290,27.0,8.0138
2025-01-18 22:19:24+07:00,0.0,0.0,290,27.0,8.0159
2025-01-18 22:29:58+07:00,0.0,0.0,290,27.0,8.0159
2025-01-18 22:40:32+07:00,0.0,0.0,290,27.0,8.0159
2025-01-18 22:51:05+07:00,0.0,0.0,290,27.0,8.0117
2025-01-18 23:01:38+07:00,0.0,0.0,290,27.0,8.0159
2025-01-18 23:12:12+07:00,0.0,0.0,280,27.0,8.0138
2025-01-18 23:22:45+07:00,0.0,0.0,280,27.0,8.0117
2025-01-18 23:33:19+07:00,0.0,0.0,280,27.0,8.0138
2025-01-18 23:43:52+07:00,0.0,0.0,280,27.0,8.0138
2025-01-18 23:54:25+07:00,0.0,0.0,280,27.0,8.0138
2025-01-19 00:04:59+07:00,0.0,0.0,280,27.0,8.0096
2025-01-19 00:15:33+07:00,0.0,0.0,280,27.0,8.0117
2025-01-19 00:26:06+07:00,0.0,0.0,290,27.0,8.0138
2025-01-19 00:36:39+07:00,0.0,0.0,290,27.0,8.0159
2025-01-19 00:47:12+07:00,0.0,0.0,290,27.0,8.0117
2025-01-19 00:57:45+07:00,0.0,0.0,290,27.0,8.0138
2025-01-19 01:08:18+07:00,0.0,0.0,290,27.0,8.0117
2025-01-19 01:18:51+07:00,0.0,0.0,290,27.0,7.9928
2025-01-19 01:29:24+07:00,0.0,0.0,290,27.0,8.0138
2025-01-19 01:39:58+07:00,0.0,0.0,300,27.0,8.0117
2025-01-19 01:50:31+07:00,0.0,0.0,290,27.0,7.9907
2025-01-19 02:01:05+07:00,0.0,0.0,290,27.0,8.0117
2025-01-19 02:11:38+07:00,0.0,0.0,290,27.0,8.0117
2025-01-19 02:22:12+07:00,0.0,0.0,290,27.0,7.9907
2025-01-19 02:32:45+07:00,0.0,0.0,290,27.0,7.9907
2025-01-19 02:43:19+07:00,0.0,0.0,290,27.0,7.9907
2025-01-19 02:53:52+07:00,0.0,0.0,290,27.0,8.0096
2025-01-19 03:04:25+07:00,0.0,0.0,280,27.0,7.9907
2025-01-19 03:14:58+07:00,0.0,0.0,280,27.0,7.9928
2025-01-19 03:25:31+07:00,0.0,0.0,280,27.0,7.9928
2025-01-19 03:36:05+07:00,0.0,0.0,290,27.0,7.9949
2025-01-19 03:46:38+07:00,0.0,0.0,290,27.0,7.9865
2025-01-19 03:57:11+07:00,0.0,0.0,290,27.0,7.9907
2025-01-19 04:07:44+07:00,0.0,0.0,290,27.0,7.9907
2025-01-19 04:18:18+07:00,0.0,0.0,290,27.0,7.9907
2025-01-19 04:28:51+07:00,0.0,0.0,290,27.0,7.9907
2025-01-19 04:39:25+07:00,0.0,0.0,280,27.0,7.9886
2025-01-19 04:49:58+07:00,0.0,0.0,280,27.0,7.9907
2025-01-19 05:00:32+07:00,0.0,0.0,280,27.0,7.9865
2025-01-19 05:11:06+07:00,0.0,0.0,290,27.0,7.9886
2025-01-19 05:21:39+07:00,0.0,0.0,280,27.0,7.9907
2025-01-19 05:32:12+07:00,0.0,0.0,280,27.0,7.9907
2025-01-19 05:42:45+07:00,0.0,0.0,280,27.0,7.9886
2025-01-19 05:53:18+07:00,0.0,0.0,280,27.0,7.9907
2025-01-19 06:03:52+07:00,0.0,0.0,280,27.0,7.9844
2025-01-19 06:14:24+07:00,0.0,0.0,280,27.0,7.9802
2025-01-19 06:24:57+07:00,0.0,0.0,280,27.0,7.9844
2025-01-19 06:35:30+07:00,0.0,0.0,280,27.0,7.9844
2025-01-19 06:46:05+07:00,0.0,0.0,280,27.0,8.0243
2025-01-19 06:56:39+07:00,0.0,0.0,280,27.0,8.0789
